ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	178.98691	10/22/0116 07:50.19	00010739	0.541	Inter688t27-1	0.390	LT1	1	179.909	11.111	-6.7	0.000	0.000	D	F	477.5	179.330	0.204	-0.000	699.571	537.183	0.026	-	0.002	0.021	-	-	-	Ambient322	21.828	11.818	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	179.98694	10/22/0116 07:50.20	00010799	1.494	Inter688t27-1	0.381	LT1	1	179.909	11.111	-2.0	0.157	0.000	D	F	1367.4	179.274	0.277	0.000	699.582	536.451	0.020	-	-0.005	3.180	-	-	-	Ambient322	8.571	12.802	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	180.98695	10/22/0116 07:50.21	00010859	5.258	Inter688t27-1	0.337	LT1	1	179.909	11.111	-0.3	0.317	0.000	D	F	2038.4	179.174	0.222	0.001	699.631	533.031	0.010	-	0.002	3.205	-	-	-	Ambient322	2.491	13.098	24.987	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	181.98697	10/22/0116 07:50.22	00010919	7.763	Inter688t27-1	0.260	LT1	1	179.909	11.111	4.0	0.095	0.000	D	F	1844.7	179.353	0.197	-0.011	699.718	526.397	0.016	L	0.081	1.304	-	-	-	Ambient322	1.575	12.228	11.880	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	182.98700	10/22/0116 07:50.23	00010979	7.413	Inter688t27-1	0.207	LT1	1	179.909	11.111	-33.7	0.000	0.000	D	F	743.9	179.183	0.195	0.104	699.784	518.764	0.028	L	-0.719	-0.478	-	-	-	Ambient322	1.349	10.002	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	183.98701	10/22/0116 07:50.24	00011039	8.106	Inter688t59-0	0.614	1	1	159.153	11.111	-116.2	0.217	0.000	D	F	1798.6	167.509	0.210	0.302	700.735	511.312	0.020	L	-2.412	1.344	-	-	-	Ambient322	1.693	13.724	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	184.98703	10/22/0116 07:50.25	00011099	8.952	Inter688t59-0	1.413	1	1	141.805	11.111	-123.3	0.118	0.000	D	F	1615.4	149.620	0.185	0.412	704.159	503.419	0.025	L	-3.129	0.277	-	-	-	Ambient322	1.663	14.885	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	185.98706	10/22/0116 07:50.26	00011159	9.033	Inter688t59-0	1.706	1	1	119.958	11.111	-238.5	0.081	0.000	D	F	1416.5	121.372	0.181	0.754	710.535	497.145	0.035	L	-5.697	-0.366	-	-	-	Ambient322	1.903	17.192	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	186.98708	10/22/0116 07:50.27	00011219	8.523	Inter688t5-0	1.458	1	1	90.156	11.111	-44.2	0.000	0.000	D	F	841.8	95.947	0.184	0.092	718.997	495.045	0.029	L	-1.116	-0.499	-	-	-	Ambient322	2.264	19.295	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	187.98709	10/22/0116 07:50.28	00011279	9.603	Inter688t5-0	1.699	1	1	90.156	11.111	-35.9	0.339	0.000	D	F	2036.3	89.250	0.213	0.124	727.859	494.780	0.019	L	-0.965	1.668	-	-	-	Ambient322	2.135	20.504	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	188.98711	10/22/0116 07:50.29	00011339	11.234	Inter688t5-0	0.981	1	1	90.156	11.111	7.2	0.390	0.000	D	F	2205.4	84.721	0.212	-0.024	738.258	495.470	0.019	-	0.060	1.585	-	-	-	Ambient322	1.796	20.177	17.323	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	189.98714	10/22/0116 07:50.30	00011399	12.198	Inter688t19-0	0.266	1	1	90.070	11.111	12.0	0.000	0.000	D	F	1380.8	89.157	0.175	-0.096	750.156	496.158	0.027	-	0.803	-0.478	-	-	-	Ambient322	1.505	18.353	8.622	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	190.98715	10/22/0116 07:50.31	00011459	11.467	Inter688t19-0	0.149	1	1	90.021	11.111	4.2	0.000	0.057	D	F	1120.8	89.358	0.178	-0.018	762.062	496.261	0.030	-	0.060	-1.202	-	-	-	Ambient322	1.440	16.517	11.818	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	191.98717	10/22/0116 07:50.32	00011519	10.404	Inter688t19-0	0.063	1	1	90.003	11.111	1.5	0.000	0.000	D	F	1022.7	89.655	0.204	-0.005	772.957	496.341	0.029	-	0.044	-0.505	-	-	-	Ambient322	1.508	15.693	46.910	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	192.98720	10/22/0116 07:50.33	00011579	9.902	Inter688t19-0	0.058	1	1	90.003	11.111	-1.6	0.000	0.000	D	F	973.0	90.252	0.195	0.004	783.109	496.345	0.029	-	-0.026	-0.499	-	-	-	Ambient322	1.339	13.256	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	193.98721	10/22/0116 07:50.34	00011639	9.509	Inter688t7-0	0.076	1	1	90.000	11.111	-0.9	0.034	0.000	D	F	1055.2	90.018	0.201	0.004	792.804	496.328	0.028	-	-0.026	-0.285	-	-	-	Ambient322	1.681	15.988	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	194.98723	10/22/0116 07:50.35	00011699	9.748	Inter683t1-0	0.059	1	1	90.000	11.111	0.3	0.143	0.000	D	F	1515.0	89.903	0.207	-0.001	802.356	496.337	0.024	-	0.004	0.508	-	-	-	Ambient322	1.693	16.507	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	195.98726	10/22/0116 07:50.36	00011759	10.253	Inter683t1-0	0.048	1	1	90.000	11.111	0.5	0.148	0.000	D	F	1544.3	89.970	0.205	-0.003	812.357	496.348	0.024	-	0.015	0.498	-	-	-	Ambient322	1.617	16.577	90.185	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	196.98727	10/22/0116 07:50.37	00011819	10.616	Inter683t1-0	0.059	1	1	90.000	11.111	1.3	0.000	0.000	D	F	979.7	90.153	0.174	-0.006	822.844	496.337	0.025	-	0.047	-0.511	-	-	-	Ambient322	1.522	16.161	29.562	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	197.98729	10/22/0116 07:50.38	00011879	10.083	Inter683t1-0	0.093	1	1	90.000	11.111	-2.8	0.000	0.036	D	F	986.2	90.144	0.187	0.012	833.202	496.303	0.029	-	-0.071	-0.821	-	-	-	Ambient322	1.574	15.874	1113.006	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	198.98732	10/22/0116 07:50.39	00011939	9.200	Inter683t1-0	0.085	1	1	90.000	11.111	0.1	0.000	0.000	D	F	904.1	89.856	0.193	-0.003	842.779	496.311	0.028	-	-0.000	-0.489	-	-	-	Ambient322	1.779	16.368	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	199.98734	10/22/0116 07:50.40	00011999	8.790	Inter683t1-0	0.064	1	1	90.000	11.111	-0.3	0.138	0.000	D	F	1420.6	89.866	0.211	0.001	851.741	496.332	0.027	-	-0.007	0.180	-	-	-	Ambient322	1.988	17.476	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	200.98735	10/22/0116 07:50.41	00012059	9.207	Inter683t1-0	0.036	1	1	90.000	11.111	-0.1	0.111	0.000	D	F	1418.5	89.799	0.205	0.001	860.754	496.360	0.025	-	-0.004	0.383	-	-	-	Ambient322	2.013	18.534	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	201.98737	10/22/0116 07:50.42	00012119	9.578	Inter683t1-0	0.002	1	1	90.000	11.111	1.3	0.120	0.000	D	F	1438.4	89.801	0.204	-0.005	870.147	496.394	0.025	-	0.028	0.372	-	-	-	Ambient322	2.006	19.212	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	202.98740	10/22/0116 07:50.43	00012179	9.937	Inter683t1-0	-0.002	1	1	90.000	11.111	1.7	0.113	0.000	D	F	1440.5	90.140	0.204	-0.006	879.907	496.398	0.025	-	0.056	0.338	-	-	-	Ambient322	1.965	19.522	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	203.98741	10/22/0116 07:50.44	00012239	9.762	Inter683t1-0	0.036	1	1	90.000	11.111	-1.4	0.000	0.000	D	F	959.2	90.212	0.193	0.004	889.848	496.360	0.028	-	-0.037	-0.496	-	-	-	Ambient322	2.013	19.653	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	204.98743	10/22/0116 07:50.45	00012299	9.269	Inter683t1-0	0.043	1	1	90.000	11.111	-3.2	0.000	0.000	D	F	910.9	89.821	0.196	0.008	899.363	496.353	0.029	-	-0.092	-0.490	-	-	-	Ambient322	2.180	20.208	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	205.98746	10/22/0116 07:50.46	00012359	8.782	Inter683t1-0	0.012	1	1	90.000	11.111	4.2	0.000	0.000	D	F	863.1	90.005	0.196	-0.011	908.388	496.384	0.029	-	0.107	-0.484	-	-	-	Ambient322	2.420	21.254	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	206.98747	10/22/0116 07:50.47	00012419	8.302	Inter683t1-0	0.059	1	1	90.000	11.111	0.4	0.000	0.000	D	F	815.9	90.419	0.197	-0.001	916.929	496.337	0.029	-	0.011	-0.478	-	-	-	Ambient322	2.744	22.783	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	207.98749	10/22/0116 07:50.48	00012479	7.827	Inter683t1-0	0.116	1	1	90.000	11.111	-0.4	0.000	0.000	D	F	769.3	90.381	0.197	-0.002	924.993	496.280	0.028	-	-0.010	-0.471	-	-	-	Ambient322	3.167	24.790	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	208.98752	10/22/0116 07:50.49	00012539	7.358	Inter683t1-0	0.148	1	1	90.000	11.111	-4.6	0.000	0.000	D	F	723.2	90.094	0.197	0.017	932.586	496.248	0.028	-	-0.098	-0.468	-	-	-	Ambient322	3.706	27.269	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	209.98753	10/22/0116 07:50.50	00012599	6.891	Inter683t1-0	0.094	1	1	90.000	11.111	1.3	0.000	0.000	D	F	677.3	89.343	0.198	-0.010	939.710	496.302	0.028	-	0.044	-0.466	-	-	-	Ambient322	4.385	30.215	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	210.98755	10/22/0116 07:50.51	00012659	6.426	Inter683t1-0	0.051	1	1	90.000	11.111	4.0	0.000	0.000	D	F	631.6	89.822	0.198	-0.005	946.369	496.345	0.028	-	0.058	-0.464	-	-	-	Ambient322	5.233	33.627	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	211.98758	10/22/0116 07:50.52	00012719	5.963	Inter683t1-0	0.064	1	1	90.000	11.111	0.1	0.000	0.000	D	F	586.1	90.211	0.198	0.004	952.563	496.332	0.028	-	-0.014	-0.462	-	-	-	Ambient322	6.289	37.504	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	212.98759	10/22/0116 07:50.53	00012779	6.682	Inter683t1-0	0.081	1	1	90.000	11.111	3.0	0.261	0.000	D	F	1766.5	90.132	0.220	-0.011	958.608	496.315	0.018	-	0.061	1.807	-	-	-	Ambient322	6.216	41.530	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	213.98761	10/22/0116 07:50.54	00012839	8.659	Inter683t1-0	0.133	1	1	90.000	11.111	1.1	0.469	0.000	D	F	2011.8	90.464	0.220	-0.007	966.272	496.263	0.017	-	0.029	1.968	-	-	-	Ambient322	5.074	43.937	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	214.98764	10/22/0116 07:50.55	00012899	10.552	Inter683t1-0	0.234	1	1	90.000	11.111	-5.5	0.541	0.000	D	F	2188.7	90.669	0.217	0.023	975.889	496.162	0.018	-	-0.128	1.816	-	-	-	Ambient322	4.207	44.390	91.859	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	215.98766	10/22/0116 07:50.56	00012959	12.125	Inter683t1-0	0.260	1	1	90.000	11.111	-1.1	0.254	0.000	D	F	2187.7	89.734	0.198	0.009	987.291	496.136	0.020	-	-0.086	1.075	-	-	-	Ambient322	3.551	43.059	20.940	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	216.98767	10/22/0116 07:50.57	00013019	13.194	Inter683t1-0	0.216	1	1	90.000	11.111	0.0	0.250	0.000	D	F	2310.7	89.956	0.207	0.001	999.955	496.181	0.022	-	0.031	1.032	-	-	-	Ambient322	2.888	38.105	12.194	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	217.98769	10/22/0116 07:50.58	00013079	13.354	Inter684t1-0	0.207	1	1	90.000	11.111	-0.5	0.000	0.000	D	F	1356.4	89.969	0.185	0.001	1013.413	496.190	0.029	-	-0.013	-0.542	-	-	-	Ambient322	2.777	37.079	11.289	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	218.98772	10/22/0116 07:50.59	00013139	13.057	Inter684t1-0	0.158	1	1	90.000	11.111	-7.5	0.795	0.000	D	F	2193.5	89.453	0.247	0.043	1026.513	496.239	0.025	-	-0.278	1.408	-	-	-	Ambient322	2.608	34.050	11.396	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	219.98773	10/22/0116 07:51.00	00013199	14.607	Inter684t1-0	-0.172	1	1	90.000	11.111	-18.4	1.000	0.000	D	F	2628.0	87.504	0.212	0.115	1040.322	496.568	0.019	-	-0.816	1.618	-	-	-	Ambient322	2.075	30.311	6.680	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	220.98775	10/22/0116 07:51.01	00013259	16.230	Inter684t1-0	-1.151	1	1	90.000	11.111	3.3	0.988	0.000	D	F	2845.5	85.886	0.209	-0.013	1055.708	497.547	0.019	-	0.068	1.621	-	-	-	Ambient322	1.540	24.996	4.057	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	221.98778	10/22/0116 07:51.02	00013319	17.842	-	-	CL	0	-	-	10.4	0.947	0.000	D	F	3087.6	87.525	0.207	-0.088	1072.713	498.591	0.019	-	0.666	1.603	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	222.98779	10/22/0116 07:51.03	00013379	19.432	-	-	CL	0	-	-	7.6	0.921	0.000	D	F	3322.4	88.805	0.204	-0.061	1091.341	499.203	0.019	-	0.450	1.581	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	223.98781	10/22/0116 07:51.04	00013439	20.998	-	-	CL	0	-	-	4.5	0.919	0.000	D	F	3547.0	90.129	0.201	-0.049	1111.558	499.419	0.020	-	0.382	1.550	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	224.98784	10/22/0116 07:51.05	00013499	22.528	-	-	CL	0	-	-	-0.9	0.919	0.000	D	F	3761.1	90.561	0.198	0.002	1133.323	499.285	0.020	-	0.009	1.514	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	225.98785	10/22/0116 07:51.06	00013559	24.020	-	-	CL	0	-	-	-2.1	0.921	0.000	D	F	3963.0	90.064	0.195	0.029	1156.600	499.127	0.020	-	-0.219	1.474	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	226.98787	10/22/0116 07:51.07	00013619	25.470	-	-	CL	0	-	-	1.0	0.917	0.000	D	F	4152.9	90.170	0.191	-0.013	1181.350	499.093	0.020	-	0.097	1.421	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	227.98790	10/22/0116 07:51.08	00013679	26.569	-	-	CL	0	-	-	1.0	0.919	0.000	D	F	2995.2	90.381	0.181	-0.012	1207.448	498.986	0.023	-	0.096	0.778	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	228.98792	10/22/0116 07:51.09	00013739	27.314	-	-	CL	0	-	-	-0.1	0.921	0.000	D	F	3031.5	90.595	0.180	-0.012	1234.392	498.776	0.024	-	0.075	0.732	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	229.98793	10/22/0116 07:51.10	00013799	28.038	-	-	CL	0	-	-	-6.8	0.919	0.000	D	F	3097.2	89.452	0.177	0.089	1262.069	498.638	0.024	-	-0.681	0.718	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	230.98795	10/22/0116 07:51.11	00013859	28.747	-	-	CL	0	-	-	5.9	0.917	0.000	D	F	3166.5	89.306	0.176	-0.055	1290.459	499.005	0.024	-	0.372	0.709	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	231.98798	10/22/0116 07:51.12	00013919	29.444	-	-	CL	0	-	-	8.9	0.921	0.000	D	F	3229.6	90.697	0.174	-0.101	1319.556	499.125	0.024	-	0.760	0.694	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	232.98799	10/22/0116 07:51.13	00013979	30.123	-	-	CL	0	-	-	6.8	0.919	0.000	D	F	3293.3	92.471	0.171	-0.100	1349.333	498.465	0.024	-	0.794	0.677	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	233.98801	10/22/0116 07:51.14	00014039	30.794	Inter685t1-0	-0.682	1	1	90.000	11.111	-4.3	0.919	0.000	D	F	3359.6	92.728	0.170	0.031	1379.760	497.079	0.024	-	-0.201	0.669	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	234.98804	10/22/0116 07:51.15	00014099	31.454	Inter625t1-0	0.564	1	2	90.000	11.111	-7.8	0.919	0.000	D	F	3417.3	91.377	0.168	0.095	1410.861	495.836	0.024	-	-0.734	0.655	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	235.98805	10/22/0116 07:51.16	00014159	32.094	Inter625t23-0	1.043	1	1	90.085	11.111	-7.5	0.921	0.000	D	F	3475.5	89.869	0.166	0.097	1442.631	495.322	0.025	-	-0.761	0.638	-	-	-	Ambient494	0.477	15.293	0.519	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	236.98807	10/22/0116 07:51.17	00014219	32.438	Inter625t3-1	0.595	2	2	90.000	11.111	-19.4	0.000	0.000	D	F	2563.0	86.797	0.105	0.321	1475.008	495.736	0.029	-	-2.398	-0.801	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	237.98810	10/22/0116 07:51.18	00014279	29.582	Inter625t69-0	-1.096	1	1	359.884	11.111	-30.7	0.000	0.176	D	F	1968.7	80.490	0.045	0.511	1506.133	498.266	0.040	-	-3.697	-3.317	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	EXIT	-	-	-	-	-	-	-	-	-	Terminate	
